transaction_id,timestamp,sender_account,receiver_account,amount,currency,sender_country,receiver_country,transaction_type,channel
TXN0040109,2025-06-09 18:52:19,ACC102667,ACC102444,1342.18,GBP,Germany,Canada,deposit,atm_withdrawal
TXN0054642,2025-03-28 09:25:24,ACC101168,ACC101144,1928.8,GBP,Canada,France,payment,mobile_app
TXN0024854,2025-09-20 00:04:25,ACC101399,ACC100057,239.53,GBP,Ireland,Spain,payment,card_payment
TXN0008873,23/05/2025 02:46,ACC100968,ACC101063,146.82,GBP,Netherlands,Australia,payment,mobile_app
TXN0019311,2025-11-26 20:55:46,ACC100259,ACC100227,226.49,GBP,Cyprus,United kingdom,deposit,atm_withdrawal
TXN0047053,2025-07-26 15:10:33,ACC102069,ACC101864,281.26,GBP,Australia,Spain,withdrawal,mobile_app
TXN0003313,2025-05-25 22:02:37,ACC100049,ACC100606,306.74,GBP,Canada,Spain,deposit,online_transfer
TXN0041419,2025-08-05 22:00:59,ACC101773,ACC100629,68.74,GBP,France,Netherlands,transfer,atm_withdrawal
TXN0019348,2025-07-26 13:35:26,ACC101519,ACC101307,591.56,GBP,Netherlands,United States,transfer,card_payment
TXN0040517,2025-04-13 15:10:14,ACC102304,ACC100706,110.53,GBP,Ireland,Ireland,withdrawal,wire_transfer
TXN0052050,2025-08-19 21:34:37,ACC101352,ACC101813,1007.16,GBP,Germany,United Kingdom,payment,online_transfer
TXN0030670,2025-08-14 14:47:06,ACC102104,ACC100631,424.92,GBP,Spain,Malta,payment,wire_transfer
TXN0039672,2025-11-30 22:15:09,ACC101603,ACC100510,329.93,GBP,Malta,Spain,withdrawal,online_transfer
TXN0015490,2025-10-14 08:15:53,ACC102295,ACC102697,107.6,GBP,Spain,Netherlands,transfer,mobile_app
TXN0056623,17/09/2025 08:49,ACC102069,ACC101439,392.85,GBP,Australia,Canada,payment,online_transfer
TXN0007798,2025-05-08 12:07:19,ACC101175,ACC102395,148.82,GBP,France,Netherlands,transfer,wire_transfer
TXN0003427,2025-01-15 17:15:59,ACC100730,ACC100817,89.71,GBP,Canada,Spain,payment,card_payment
TXN0046488,2025-08-16 13:03:30,ACC102288,ACC100767,154.22,GBP,Germany,Ireland,transfer,wire_transfer
TXN0003172,2025-05-27 11:57:10,ACC101877,ACC100994,191.66,GBP,Canada,France,payment,atm_withdrawal
TXN0059236,2025-05-16 19:21:31,ACC100636,ACC100783,142.51,GBP,Australia,Australia,withdrawal,card_payment
TXN0026075,2025-09-05 13:04:32,ACC100799,ACC101873,2132.29,GBP,united states,Canada,deposit,wire_transfer
TXN0007395,2025-12-10 11:15:42,ACC102647,ACC101508,136.21,GBP,France,uk,payment,card_payment
TXN0039329,2025-01-08 22:16:32,ACC100110,ACC101286,1023.7,GBP,France,Panama,withdrawal,wire_transfer
TXN0032012,2025-04-11 19:27:35,ACC100139,ACC102872,135.14,GBP,Canada,United States,withdrawal,online_transfer
TXN0052917,2025-12-18 08:16:37,ACC102806,ACC100633,168.77,GBP,Spain,United Kingdom,withdrawal,card_payment
TXN0013170,2025-07-26 23:16:04,ACC101034,ACC101702,355.63,GBP,Malta,France,transfer,wire_transfer
TXN0026004,2025-04-20 23:16:27,ACC100846,ACC101918,362.12,GBP,Netherlands,United Kingdom,transfer,
TXN0049119,02/11/2025 17:50,ACC102325,ACC102932,60.57,GBP,Canada,Germany,payment,card_payment
TXN0035600,2025-08-09 03:22:57,ACC102528,ACC102754,35.89,GBP,Seychelles,Ireland,withdrawal,
TXN0020883,2025-11-14 18:52:23,ACC101083,ACC100079,2039.1,GBP,Australia,Netherlands,deposit,online_transfer
TXN0038296,2025-03-30 02:01:17,ACC100310,ACC102689,120.71,GBP,France,Malta,withdrawal,online_transfer
TXN0037578,2025-09-26 22:16:56,ACC102005,ACC100090,143.38,GBP,Netherlands,France,deposit,atm_withdrawal
TXN0051100,2025-07-05 00:48:27,ACC100091,ACC100318,184.97,GBP,Australia,United States,payment,online_transfer
TXN0041145,2025-04-26 05:39:12,ACC100669,ACC102845,133.69,GBP,Netherlands,united states,transfer,wire_transfer
TXN0012093,2025-05-16 14:54:58,ACC102507,ACC101381,31.12,GBP,Netherlands,Netherlands,deposit,online_transfer
TXN0028965,2025-04-06 05:01:11,ACC100595,ACC100547,53.4,GBP,United States,Canada,payment,wire_transfer
TXN0013940,2025-07-20 05:03:18,ACC101438,ACC100125,89.74,GBP,Australia,Spain,payment,card_payment
TXN0053686,2025-01-30 03:26:30,ACC100732,ACC100905,401.01,GBP,Spain,Spain,deposit,mobile_app
TXN0058736,2025-02-28 22:39:15,ACC100832,ACC102235,178.6,GBP,France,Ireland,transfer,mobile_app
TXN0009657,2025-07-29 05:48:05,ACC102748,ACC102452,1480.57,GBP,Netherlands,Canada,withdrawal,mobile_app
TXN0021099,2025-03-16 12:30:16,ACC102840,ACC102492,83.37,GBP,Australia,United Kingdom,deposit,mobile_app
TXN0044872,2025-08-28 22:35:09,ACC101541,ACC100313,162.23,GBP,Netherlands,Germany,transfer,online_transfer
TXN0024479,2025-05-14 05:20:02,ACC102354,ACC102191,520.86,GBP,Canada,United Kingdom,withdrawal,mobile_app
TXN0040535,2025-09-26 19:02:36,ACC101611,ACC100956,137.34,GBP,Australia,France,transfer,atm_withdrawal
TXN0038193,2025-08-03 22:39:11,ACC101377,ACC102862,135.62,GBP,Australia,Canada,withdrawal,atm_withdrawal
TXN0043507,2025-10-26 04:23:42,ACC101768,ACC100076,478.45,GBP,Australia,United States,deposit,card_payment
TXN0011430,2025-05-08 14:20:02,ACC102695,ACC102290,37.92,GBP,Netherlands,Australia,payment,card_payment
TXN0046227,2025-02-02 12:18:36,ACC102462,ACC101362,469.31,GBP,Australia,Australia,deposit,wire_transfer
TXN0004498,2025-07-11 04:40:06,ACC100643,ACC102410,1212.97,GBP,Netherlands,Netherlands,deposit,card_payment
TXN0044084,2025-04-22 05:57:48,ACC100846,ACC100458,471.77,GBP,Netherlands,Germany,deposit,online_transfer
TXN0026857,2025-07-30 04:05:38,ACC101687,ACC100476,889.42,GBP,Spain,France,withdrawal,atm_withdrawal
TXN0006494,2025-05-09 03:32:35,ACC101957,ACC100148,197.79,GBP,France,Spain,payment,mobile_app
TXN0003234,2025-07-29 22:10:47,ACC102224,ACC100588,160.33,GBP,Ireland,Australia,transfer,atm_withdrawal
TXN0022992,2025-06-18 16:39:54,ACC102910,ACC102513,534.8,GBP,Spain,Netherlands,payment,online_transfer
TXN0030419,04/04/2025 00:26,ACC100386,ACC100733,849.9,GBP,Spain,Ireland,payment,atm_withdrawal
TXN0053510,2025-02-26 10:34:59,ACC101333,ACC100034,482.45,GBP,Panama,France,deposit,card_payment
TXN0044312,2025-11-02 05:47:56,ACC100733,ACC102089,245.38,GBP,Ireland,Canada,deposit,atm_withdrawal
TXN0029103,2025-01-28 14:48:09,ACC100641,ACC101788,429.48,GBP,Spain,Australia,withdrawal,online_transfer
TXN0034316,2025-02-23 09:15:53,ACC102481,ACC102289,51.64,GBP,Ireland,Netherlands,payment,atm_withdrawal
TXN0054217,2025-06-21 09:01:57,ACC100861,ACC100654,23.78,GBP,Canada,United States,deposit,online_transfer
TXN0053404,2025-03-06 08:45:10,ACC102529,ACC102393,364.38,GBP,US,Australia,withdrawal,mobile_app
TXN0020580,2025-10-31 08:51:41,ACC102015,ACC101610,24.25,GBP,Ireland,France,withdrawal,wire_transfer
TXN0041917,2025-08-31 03:02:33,ACC100704,ACC102178,243.02,GBP,Netherlands,France,transfer,wire_transfer
TXN0059248,2025-10-18 01:52:13,ACC100757,ACC100413,107.63,GBP,United Kingdom,United Kingdom,withdrawal,atm_withdrawal
TXN0014349,2025-12-19 12:05:37,ACC100122,ACC101353,73.07,GBP,United States,United States,deposit,atm_withdrawal
TXN0015519,2025-11-18 23:53:22,ACC101569,ACC102983,54.39,GBP,Spain,United States,payment,wire_transfer
TXN0004774,2025-11-25 19:50:58,ACC101069,ACC100306,76.67,GBP,Canada,Canada,deposit,mobile_app
TXN0055967,2025-08-23 02:22:17,ACC102396,ACC101878,152.14,GBP,Netherlands,Germany,payment,card_payment
TXN0023014,2025-03-23 15:55:19,ACC100930,ACC101559,173.73,GBP,France,United States,withdrawal,atm_withdrawal
TXN0003874,2025-09-16 13:27:50,ACC100411,ACC102941,298.21,GBP,Canada,Ireland,transfer,online_transfer
TXN0018699,2025-06-22 09:37:42,ACC101152,ACC100962,580.24,GBP,Ireland,Canada,transfer,mobile_app
TXN0024458,2025-08-08 01:29:33,ACC101130,ACC102502,90.88,GBP,United States,Ireland,withdrawal,card_payment
TXN0034102,2025-07-01 00:59:51,ACC101722,ACC101761,123.25,GBP,Australia,Australia,payment,wire_transfer
TXN0000456,2025-04-02 09:09:30,ACC100428,ACC100932,1982.51,GBP,Australia,Australia,transfer,card_payment
TXN0006285,2025-11-03 21:35:26,ACC102810,ACC100375,259.17,GBP,Canada,United States,transfer,card_payment
TXN0043416,2025-12-25 17:07:06,ACC102734,ACC102440,127.31,GBP,Netherlands,United States,transfer,atm_withdrawal
TXN0008509,2025-01-01 02:27:39,ACC100543,ACC102079,521.86,GBP,France,Australia,withdrawal,atm_withdrawal
TXN0038351,2025-11-08 08:47:50,ACC100950,ACC100683,113.23,GBP,Ireland,Germany,transfer,wire_transfer
TXN0012684,2025-11-03 00:10:14,ACC100148,ACC100287,693.85,GBP,Spain,Australia,withdrawal,online_transfer
TXN0034627,2025-05-27 09:49:42,ACC100181,ACC102781,67.91,GBP,France,Australia,payment,atm_withdrawal
TXN0035606,15/01/2025 20:42,ACC102767,ACC101602,501.54,GBP,Germany,U.S.A.,payment,online_transfer
TXN0007570,2025-02-13 06:45:44,ACC101259,ACC101471,730.96,GBP,US,Australia,withdrawal,card_payment
TXN0032306,2025-07-19 00:21:44,ACC101534,ACC101010,562.7,GBP,Canada,Ireland,payment,
TXN0026988,2025-10-12 14:42:58,ACC101858,ACC100557,326.03,GBP,Spain,United States,deposit,mobile_app
TXN0021622,2025-10-29 20:56:24,ACC101213,ACC100403,117.83,GBP,Germany,France,transfer,atm_withdrawal
TXN0034825,2025-12-04 17:52:33,ACC102705,ACC101818,415.96,GBP,Spain,Netherlands,payment,wire_transfer
TXN0057675,2025-09-14 10:10:01,ACC102804,ACC102598,350.98,GBP,Spain,Ireland,transfer,atm_withdrawal
TXN0010455,2025-03-30 15:11:51,ACC102262,ACC100007,713.38,GBP,Netherlands,Germany,transfer,mobile_app
TXN0040340,2025-12-23 08:41:06,ACC101229,ACC100347,85.81,GBP,France,France,transfer,mobile_app
TXN0007889,2025-10-04 07:10:41,ACC102468,ACC101276,671.39,GBP,Australia,United States,payment,wire_transfer
TXN0046859,2025-06-18 22:51:36,ACC100286,ACC102566,709.08,GBP,United States,Canada,withdrawal,online_transfer
TXN0051204,2025-12-21 15:35:31,ACC100465,ACC102602,359.6,GBP,France,Ireland,transfer,card_payment
TXN0006419,2025-03-25 20:03:12,ACC101043,ACC101390,1057.44,GBP,United States,Spain,withdrawal,card_payment
TXN0021989,13/09/2025 17:10,ACC102142,ACC100598,646.52,GBP,United Kingdom,Spain,withdrawal,online_transfer
TXN0026907,2025-01-11 03:33:13,ACC102076,ACC100483,786.44,GBP,Spain,United Kingdom,deposit,mobile_app
TXN0030494,2025-11-08 17:31:41,ACC102739,ACC100919,178.46,GBP,Australia,Netherlands,payment,mobile_app
TXN0045100,2025-01-18 23:01:05,ACC101878,ACC102945,49.33,GBP,Germany,Netherlands,deposit,mobile_app
TXN0019884,2025-10-31 12:44:53,ACC101584,ACC102916,69.94,GBP,Seychelles,U.S.A.,withdrawal,atm_withdrawal
TXN0033388,2025-11-02 13:33:07,ACC100586,ACC101170,79.23,GBP,Netherlands,Spain,deposit,mobile_app
TXN0049852,17/09/2025 14:49,ACC100292,ACC101179,111.97,GBP,United Kingdom,Canada,payment,atm_withdrawal
TXN0008422,2025-01-25 19:09:04,ACC102258,ACC100025,154.42,GBP,United States,France,transfer,mobile_app
TXN0044664,2025-06-09 17:18:08,ACC100787,ACC100671,965.37,GBP,Netherlands,Ireland,deposit,online_transfer
TXN0023318,2025-12-22 17:18:32,ACC101835,ACC101129,809.09,GBP,Spain,France,payment,mobile_app
TXN0057861,2025-12-08 08:24:44,ACC102293,ACC102397,96.07,GBP,Netherlands,Canada,deposit,atm_withdrawal
TXN0040365,2025-08-13 13:03:18,ACC102199,ACC102480,134.56,GBP,Germany,uk,deposit,card_payment
TXN0005337,2025-04-02 08:11:14,ACC101244,ACC100426,429.1,GBP,Netherlands,Ireland,withdrawal,online_transfer
TXN0045652,2025-05-04 21:52:45,ACC100061,ACC101985,157.17,GBP,United Kingdom,Australia,transfer,wire_transfer
TXN0056646,2025-04-09 08:02:31,ACC102310,ACC100066,1445.06,GBP,France,Spain,deposit,mobile_app
TXN0052838,2025-06-05 08:57:32,ACC100315,ACC102429,154.4,GBP,Netherlands,Spain,transfer,wire_transfer
TXN0021431,2025-03-30 15:27:13,ACC100316,ACC100930,87.1,GBP,Germany,France,deposit,card_payment
TXN0001805,2025-03-28 12:04:53,ACC102350,ACC101988,147.57,GBP,United States,Netherlands,deposit,atm_withdrawal
TXN0009177,2025-11-10 07:29:37,ACC102888,ACC102436,336.61,GBP,Ireland,Canada,deposit,card_payment
TXN0006485,2025-03-15 14:05:15,ACC102457,ACC100704,339.21,GBP,Ireland,Netherlands,deposit,card_payment
TXN0053453,2025-02-22 08:04:58,ACC101156,ACC100932,242.82,GBP,Ireland,Australia,withdrawal,online_transfer
TXN0006249,2025-04-28 15:54:08,ACC101510,ACC101992,36.17,GBP,United Kingdom,U.K.,withdrawal,wire_transfer
TXN0052878,2025-05-10 02:47:17,ACC102038,ACC100181,160.5,GBP,Spain,France,payment,card_payment
TXN0008591,12/06/2025 16:18,ACC102293,ACC101598,499.62,GBP,Netherlands,Ireland,withdrawal,atm_withdrawal
TXN0012133,2025-05-05 03:13:51,ACC100024,ACC101709,534.68,GBP,Ireland,Netherlands,transfer,online_transfer
TXN0043868,2025-04-04 22:53:14,ACC102567,ACC100484,342.29,GBP,Spain,Canada,payment,atm_withdrawal
TXN0052272,2025-09-25 15:37:47,ACC101229,ACC102309,885.19,GBP,France,Cyprus,deposit,atm_withdrawal
TXN0027461,2025-12-17 08:39:33,ACC102425,ACC100223,29.18,GBP,United Kingdom,France,deposit,mobile_app
TXN0011234,2025-12-27 14:24:19,ACC100061,ACC101866,486.82,GBP,United kingdom,Canada,transfer,atm_withdrawal
TXN0024780,2025-08-05 16:44:34,ACC100473,ACC101162,200.4,GBP,Germany,Cyprus,payment,online_transfer
TXN0049506,2025-04-05 10:43:21,ACC100454,ACC101244,113.23,GBP,U.S.A.,Netherlands,transfer,mobile_app
TXN0033080,2025-02-06 01:47:55,ACC102449,ACC101403,80.21,GBP,United States,Spain,payment,card_payment
TXN0008351,2025-03-08 11:22:34,ACC100059,ACC101199,33.67,GBP,United Kingdom,Australia,deposit,card_payment
TXN0043273,2025-10-22 14:17:01,ACC102572,ACC100626,453.44,GBP,United Kingdom,Germany,withdrawal,wire_transfer
TXN0012519,2025-05-20 20:32:18,ACC102717,ACC101750,733.97,GBP,Germany,Australia,transfer,card_payment
TXN0054757,2025-06-29 23:12:32,ACC102177,ACC102252,67.93,GBP,Australia,United Kingdom,payment,card_payment
TXN0015877,2025-08-26 00:11:56,ACC100325,ACC102696,55.62,GBP,Spain,Ireland,payment,wire_transfer
TXN0027249,2025-01-19 11:22:38,ACC102932,ACC100691,63.32,GBP,Germany,Australia,payment,wire_transfer
TXN0056984,2025-11-03 05:13:04,ACC100716,ACC100407,171.66,GBP,Spain,Australia,payment,atm_withdrawal
TXN0050721,2025-07-18 16:00:20,ACC100403,ACC100642,522.0,GBP,France,Ireland,withdrawal,online_transfer
TXN0010083,2025-08-08 04:29:44,ACC101614,ACC100337,185.29,GBP,Germany,Australia,deposit,mobile_app
TXN0002127,2025-07-13 12:52:55,ACC102395,ACC101699,236.04,GBP,Netherlands,united states,withdrawal,atm_withdrawal
TXN0020636,2025-02-05 13:17:37,ACC101255,ACC100641,963.48,GBP,Spain,Spain,deposit,atm_withdrawal
TXN0020398,2025-06-19 23:21:51,ACC100208,ACC101258,162.78,GBP,Netherlands,Canada,deposit,card_payment
TXN0022512,19/07/2025 02:56,ACC102877,ACC100850,417.48,GBP,Australia,Australia,deposit,wire_transfer
TXN0008051,2025-12-20 05:53:08,ACC100994,ACC101453,511.54,GBP,France,Spain,transfer,atm_withdrawal
TXN0015281,2025-08-21 12:36:44,ACC100022,ACC100908,55.04,GBP,Ireland,Germany,transfer,card_payment
TXN0002572,2025-03-23 16:04:30,ACC100970,ACC101413,140.13,GBP,Ireland,France,deposit,atm_withdrawal
TXN0007934,2025-05-22 03:46:28,ACC101854,ACC101869,72.21,GBP,United States,Australia,payment,wire_transfer
TXN0018244,2025-08-03 07:17:48,ACC102391,ACC102573,2874.52,GBP,Canada,United Kingdom,withdrawal,wire_transfer
TXN0036301,2025-05-27 00:36:04,ACC101340,ACC102003,347.4,GBP,Spain,Germany,transfer,atm_withdrawal
TXN0035611,2025-06-30 13:40:39,ACC100763,ACC101938,163.89,GBP,Malta,United States,deposit,card_payment
TXN0057029,2025-09-20 18:10:48,ACC101753,ACC102773,100.56,GBP,United States,Netherlands,transfer,card_payment
TXN0008151,2025-08-02 13:02:12,ACC102301,ACC100780,401.94,GBP,Canada,Ireland,payment,mobile_app
TXN0018436,2025-07-08 22:11:52,ACC101416,ACC102542,651.07,GBP,Ireland,Germany,transfer,wire_transfer
TXN0014844,2025-04-10 13:14:40,ACC102372,ACC100082,93.99,GBP,United States,United States,withdrawal,online_transfer
TXN0040624,18/02/2025 09:51,ACC102815,ACC102596,185.17,GBP,Spain,France,transfer,wire_transfer
TXN0049750,2025-08-04 20:44:50,ACC102022,ACC102290,282.99,GBP,United States,Australia,payment,atm_withdrawal
TXN0024782,2025-09-20 21:04:00,ACC102034,ACC100004,169.87,GBP,Germany,United Kingdom,payment,atm_withdrawal
TXN0047470,2025-06-27 10:55:28,ACC102405,ACC102245,374.93,GBP,United States,Netherlands,deposit,mobile_app
TXN0036388,2025-04-21 21:07:44,ACC101942,ACC101283,80.86,GBP,Cyprus,United States,transfer,atm_withdrawal
TXN0013884,2025-06-05 12:17:49,ACC102646,ACC102541,73.02,GBP,Ireland,United States,payment,online_transfer
TXN0008146,2025-08-23 10:28:45,ACC101793,ACC101052,60.5,GBP,United Kingdom,France,payment,online_transfer
TXN0031338,2025-10-28 06:14:37,ACC100212,ACC100521,585.0,GBP,Seychelles,Canada,withdrawal,online_transfer
TXN0005168,2025-11-25 07:07:59,ACC100781,ACC100720,188.94,GBP,Spain,Ireland,withdrawal,card_payment
TXN0007178,2025-11-15 09:13:13,ACC101763,ACC100495,122.18,GBP,Spain,Cayman Islands,payment,card_payment
TXN0030559,2025-06-10 17:48:14,ACC101696,ACC100101,726.2,GBP,United Kingdom,United States,withdrawal,
TXN0004184,2025-07-12 10:10:31,ACC101482,ACC101027,160.07,GBP,United States,Australia,payment,online_transfer
TXN0020134,2025-09-26 03:11:06,ACC101215,ACC102601,96.45,GBP,Germany,Canada,deposit,online_transfer
TXN0049651,2025-02-25 12:24:58,ACC101982,ACC102888,45.08,GBP,Canada,Ireland,transfer,online_transfer
TXN0033667,22/11/2025 23:43,ACC101810,ACC102861,343.67,GBP,France,France,payment,card_payment
TXN0012493,2025-08-12 06:49:09,ACC101301,ACC102410,211.03,GBP,Germany,Netherlands,payment,mobile_app
TXN0010721,2025-03-15 00:58:41,ACC102158,ACC101808,110.91,GBP,Netherlands,France,deposit,atm_withdrawal
TXN0056023,2025-02-26 19:37:45,ACC100556,ACC100482,1508.16,GBP,Netherlands,United States,transfer,wire_transfer
TXN0020346,2025-08-20 04:23:49,ACC101169,ACC101108,360.74,GBP,US,France,transfer,card_payment
TXN0042033,2025-04-25 09:04:01,ACC102648,ACC102680,105.36,GBP,Cyprus,Australia,withdrawal,atm_withdrawal
TXN0043308,2025-02-28 03:13:05,ACC102041,ACC100846,351.69,GBP,Canada,Netherlands,withdrawal,mobile_app
TXN0058607,2025-07-11 19:00:46,ACC100195,ACC100642,82.85,GBP,Ireland,Ireland,deposit,wire_transfer
TXN0050226,2025-12-06 04:28:07,ACC101588,ACC101521,35.18,GBP,United States,Germany,deposit,atm_withdrawal
TXN0030264,2025-11-11 07:48:29,ACC101531,ACC101234,410.02,GBP,Spain,Netherlands,transfer,mobile_app
TXN0019519,2025-12-13 09:51:58,ACC102564,ACC100086,287.78,GBP,France,Canada,transfer,card_payment
TXN0018860,2025-01-07 01:24:16,ACC101165,ACC102466,92.88,GBP,Canada,Australia,transfer,wire_transfer
TXN0035987,2025-05-15 14:48:10,ACC100338,ACC100666,572.58,GBP,Ireland,United Kingdom,deposit,atm_withdrawal
TXN0022566,2025-02-14 19:25:49,ACC100597,ACC101946,209.6,GBP,Australia,United States,deposit,online_transfer
TXN0035168,2025-02-07 21:16:17,ACC102184,ACC102606,863.24,GBP,Australia,Australia,transfer,wire_transfer
TXN0042640,2025-03-31 05:15:59,ACC102123,ACC101949,64.79,GBP,Spain,Germany,withdrawal,online_transfer
TXN0009252,02/08/2025 10:44,ACC102133,ACC102568,422.07,GBP,France,US,deposit,card_payment
TXN0038340,2025-10-03 03:31:55,ACC102466,ACC100141,27.17,GBP,Australia,United States,transfer,atm_withdrawal
TXN0056743,2025-04-24 10:38:21,ACC101284,ACC102246,366.28,GBP,Australia,Ireland,transfer,wire_transfer
TXN0035872,2025-09-03 12:25:10,ACC101369,ACC100233,40.12,GBP,Ireland,Cyprus,deposit,wire_transfer
TXN0036100,2025-04-10 18:38:21,ACC100529,ACC100150,381.07,GBP,Spain,Australia,withdrawal,online_transfer
TXN0022747,2025-12-15 20:48:30,ACC100602,ACC102410,1177.79,GBP,Malta,Netherlands,payment,mobile_app
TXN0027776,2025-03-24 01:59:18,ACC100927,ACC101365,217.34,GBP,Netherlands,Ireland,transfer,online_transfer
TXN0026890,2025-02-28 00:00:37,ACC101022,ACC101721,289.19,GBP,uk,Seychelles,payment,atm_withdrawal
TXN0011935,2025-12-11 07:27:33,ACC102719,ACC101537,51.79,GBP,France,Panama,transfer,mobile_app
TXN0039634,2025-04-01 14:28:54,ACC100683,ACC101188,1116.01,GBP,Germany,Netherlands,deposit,mobile_app
TXN0057826,2025-07-12 06:43:29,ACC100502,ACC102321,38.54,GBP,Australia,Germany,withdrawal,wire_transfer
TXN0039286,2025-02-11 03:37:56,ACC101161,ACC102700,602.62,GBP,United States,Spain,transfer,card_payment
TXN0053864,2025-10-10 23:38:36,ACC102313,ACC102115,257.13,GBP,Seychelles,uk,transfer,wire_transfer
TXN0030525,15/09/2025 03:44,ACC101605,ACC100492,347.99,GBP,Germany,Spain,withdrawal,mobile_app
TXN0057681,2025-12-30 21:25:36,ACC101983,ACC101512,811.39,GBP,United States,Spain,payment,atm_withdrawal
TXN0047985,2025-03-24 00:39:55,ACC101727,ACC101314,321.33,GBP,United Kingdom,Netherlands,transfer,online_transfer
TXN0008432,2025-08-02 22:58:02,ACC101049,ACC102717,405.45,GBP,Germany,Germany,withdrawal,wire_transfer
TXN0038448,2025-12-16 17:21:56,ACC102018,ACC100512,815.85,GBP,France,United States,withdrawal,online_transfer
TXN0000355,2025-10-22 11:22:51,ACC102506,ACC102769,265.01,GBP,United States,United Kingdom,payment,atm_withdrawal
TXN0014106,2025-05-09 15:18:57,ACC101196,ACC100234,29.03,GBP,France,France,deposit,mobile_app
TXN0030770,2025-03-04 08:55:36,ACC101234,ACC101385,350.02,GBP,Netherlands,Germany,deposit,atm_withdrawal
TXN0050491,2025-01-04 03:37:35,ACC100905,ACC102650,88.73,GBP,Spain,Canada,transfer,wire_transfer
TXN0054129,2025-12-18 12:36:24,ACC101311,ACC102244,571.63,GBP,United States,Spain,withdrawal,wire_transfer
TXN0037872,2025-05-13 21:14:53,ACC101092,ACC102032,202.51,GBP,Ireland,United Kingdom,deposit,atm_withdrawal
TXN0051989,2025-10-26 03:53:51,ACC100376,ACC102087,1697.3,GBP,Germany,Ireland,withdrawal,card_payment
TXN0030071,2025-11-15 13:48:50,ACC102671,ACC101058,385.05,GBP,Netherlands,Australia,deposit,online_transfer
TXN0049781,2025-11-02 12:13:49,ACC102244,ACC101845,49.94,GBP,Spain,US,deposit,card_payment
TXN0025802,2025-09-18 22:11:11,ACC102840,ACC102313,94.32,GBP,Australia,Seychelles,deposit,atm_withdrawal
TXN0050697,2025-02-06 08:03:44,ACC102769,ACC101756,325.57,GBP,United Kingdom,Canada,withdrawal,card_payment
TXN0004862,2025-12-22 10:17:10,ACC100564,ACC102596,351.84,GBP,United States,France,withdrawal,online_transfer
TXN0031595,2025-12-01 06:25:41,ACC100096,ACC101177,91.79,GBP,Netherlands,France,deposit,wire_transfer
TXNS00921,2025-01-31 22:14:51,ACC100862,ACC102324,9220.37,GBP,United Kingdom,United Kingdom,transfer,online_transfer
TXN0022084,2025-08-12 12:45:45,ACC100409,ACC100263,61.64,GBP,Canada,Ireland,transfer,wire_transfer
TXN0007011,2025-02-03 18:17:39,ACC101682,ACC101656,187.63,GBP,Australia,United States,transfer,mobile_app
TXN0053233,2025-01-19 17:26:34,ACC101784,ACC100550,261.89,GBP,Ireland,United Kingdom,payment,mobile_app
TXN0054665,2025-01-07 06:07:11,ACC100824,ACC102389,429.9,GBP,France,Netherlands,transfer,atm_withdrawal
TXN0048863,2025-12-18 03:06:44,ACC101799,ACC100361,30.29,GBP,France,Australia,deposit,online_transfer
TXN0058854,2025-01-20 18:53:15,ACC102292,ACC101402,58.57,GBP,Netherlands,Netherlands,withdrawal,card_payment
TXN0021206,2025-05-25 09:37:36,ACC100970,ACC102319,394.87,GBP,Ireland,Netherlands,payment,online_transfer
TXN0059619,2025-02-15 12:06:23,ACC100345,ACC102267,164.86,GBP,France,United States,withdrawal,mobile_app
TXN0039141,22/06/2025 20:22,ACC102605,ACC100933,101.79,GBP,United Kingdom,United Kingdom,payment,mobile_app
TXN0008395,2025-06-25 07:22:08,ACC100374,ACC101797,166.6,GBP,Ireland,United States,deposit,mobile_app
TXN0010356,2025-06-28 01:28:08,ACC102253,ACC102345,52.44,GBP,Germany,Australia,transfer,atm_withdrawal
TXN0044275,2025-04-14 06:26:55,ACC101869,ACC102359,742.45,GBP,Australia,United States,withdrawal,mobile_app
TXN0057173,2025-05-04 21:52:22,ACC100006,ACC102182,190.88,GBP,Ireland,Germany,withdrawal,mobile_app
TXN0008979,2025-01-28 10:04:47,ACC100757,ACC102676,1159.21,GBP,United Kingdom,Ireland,transfer,wire_transfer
TXN0046457,2025-07-13 22:52:05,ACC100079,ACC100521,125.55,GBP,Netherlands,Canada,payment,card_payment
TXN0029147,2025-09-14 02:36:07,ACC100230,ACC100103,62.81,GBP,UK,Cayman Islands,transfer,card_payment
TXN0021974,2025-11-05 04:55:18,ACC100431,ACC102644,1182.81,GBP,Germany,Ireland,payment,card_payment
TXN0039283,2025-09-13 17:53:34,ACC101524,ACC100607,725.3,GBP,Spain,united states,transfer,atm_withdrawal
TXN0038639,2025-09-07 12:24:25,ACC102007,ACC101108,141.14,GBP,Germany,France,deposit,card_payment
TXN0057343,2025-12-22 19:02:07,ACC100360,ACC100180,292.65,GBP,Australia,Ireland,transfer,card_payment
TXN0017442,2025-02-24 18:19:21,ACC101284,ACC102686,368.86,GBP,Australia,France,deposit,atm_withdrawal
TXN0010836,2025-12-12 17:48:41,ACC102797,ACC102576,216.86,GBP,France,United Kingdom,payment,atm_withdrawal
TXN0059354,2025-06-30 06:13:04,ACC100798,ACC100417,1910.63,GBP,Canada,France,withdrawal,card_payment
TXN0048679,2025-02-18 06:38:10,ACC100065,ACC101696,665.69,GBP,France,United Kingdom,deposit,mobile_app
